testament,strongs,default_rendering,occurrences,lsg_contains_default,agreement
NT,G3810,instructeur,2,0,0.000
NT,G3894,provocation,2,0,0.000
NT,G3948,conflit,2,0,0.000
NT,G3984,essai,2,0,0.000
NT,G3989,haute mer,2,0,0.000
NT,G4018,couverture,2,0,0.000
NT,G4131,frappeur,2,0,0.000
NT,G4157,souffle,2,0,0.000
NT,G4173,magistrat de la ville,2,0,0.000
NT,G4174,citoyenneté,2,0,0.000
NT,G4197,voyage,2,0,0.000
NT,G4237,rangs,2,0,0.000
NT,G4307,providence,2,0,0.000
NT,G439,feu de braises,2,0,0.000
NT,G4419,pinacle,2,0,0.000
NT,G4470,chiffon,2,0,0.000
NT,G4524,Sadoc,2,0,0.000
NT,G4574,objet de culte,2,0,0.000
NT,G465,échange,2,0,0.000
NT,G468,récompense,2,0,0.000
NT,G4752,campagne,2,0,0.000
NT,G4849,compagnie,2,0,0.000
NT,G489,récompense,2,0,0.000
NT,G4963,conspiration,2,0,0.000
NT,G4976,forme,2,0,0.000
NT,G4979,petite corde,2,0,0.000
NT,G5004,misère,2,0,0.000
NT,G5016,trouble,2,0,0.000
NT,G5017,tumulte,2,0,0.000
NT,G5018,Tarseen,2,0,0.000
NT,G5061,Tertullus,2,0,0.000
NT,G5102,titre,2,0,0.000
NT,G5110,usure,2,0,0.000
NT,G513,hache,2,0,0.000
NT,G5197,insolent,2,0,0.000
NT,G5304,manque,2,0,0.000
NT,G5314,glouton,2,0,0.000
NT,G5424,compréhension,2,0,0.000
NT,G5428,prudence,2,0,0.000
NT,G5454,terrier,2,0,0.000
NT,G5458,lumière,2,0,0.000
NT,G5477,Chanaan,2,0,0.000
NT,G56,ignorance,2,0,0.000
NT,G594,acceptation,2,0,0.000
NT,G595,mise de côté,2,0,0.000
NT,G603,attente fervente,2,0,0.000
NT,G61,prise,2,0,0.000
NT,G733,Sodomite,2,0,0.000
NT,G787,as,2,0,0.000
NT,G81,fraternité,2,0,0.000
NT,G834,joueur de flûte,2,0,0.000
NT,G838,augmentation,2,0,0.000
NT,G856,latrines,2,0,0.000
NT,G860,articulation,2,0,0.000
NT,G883,Achaïque,2,0,0.000
NT,G892,balle,2,0,0.000
NT,G996,aide,2,0,0.000
OT,H10,perdition,2,0,0.000
OT,H1003,forteresse,2,0,0.000
OT,H1011,Bethbireï,2,0,0.000
OT,H1017,Bethélite,2,0,0.000
OT,H1018,Beth-Étsel,2,0,0.000
OT,H1023,lieu éloigné,2,0,0.000
OT,H1025,Beth-Haémerk,2,0,0.000
OT,H1029,Beth-Shitta,2,0,0.000
OT,H1051,Beth-Rapha,2,0,0.000
OT,H1058,pleurs,2,0,0.000
OT,H1063,premice,2,0,0.000
OT,H1066,Bochim,2,0,0.000
OT,H1074,Bocheru,2,0,0.000
OT,H1095,Belteschatsar,2,0,0.000
OT,H1105,proie,2,0,0.000
OT,H1114,Bilshan,2,0,0.000
OT,H1125,Ben-Abinadab,2,0,0.000
OT,H1127,Ben-Guéber,2,0,0.000
OT,H1128,Ben-Deker,2,0,0.000
OT,H1132,Ben-Zoketh,2,0,0.000
OT,H1133,Ben-Hur,2,0,0.000
OT,H1134,Ben-Chayil,2,0,0.000
OT,H1135,Ben-Chânân,2,0,0.000
OT,H1136,Ben-Hésed,2,0,0.000
OT,H1143,champion,2,0,0.000
OT,H1150,Binéa,2,0,0.000
OT,H1192,Baalath-Beér,2,0,0.000
OT,H1232,Bukkia,2,0,0.000
OT,H1253,pureté,2,0,0.000
OT,H1268,Berotha,2,0,0.000
OT,H1287,lessive,2,0,0.000
OT,H1292,Barachel,2,0,0.000
OT,H1303,ronce,2,0,0.000
OT,H1365,hauteur,2,0,0.000
OT,H1376,seigneur,2,0,0.000
OT,H1382,Giblites,2,0,0.000
OT,H1383,tresse,2,0,0.000
OT,H1409,troupe,2,0,0.000
OT,H1434,tresse,2,0,0.000
OT,H1437,Giddalthi,2,0,0.000
OT,H145,robe,2,0,0.000
OT,H1450,Guédéroth,2,0,0.000
OT,H1469,oisillon,2,0,0.000
OT,H1487,motte,2,0,0.000
OT,H1499,vol,2,0,0.000
OT,H1506,parties,2,0,0.000
OT,H1511,Guézrites,2,0,0.000
OT,H1515,Guéchar,2,0,0.000
OT,H1549,tableau,2,0,0.000
OT,H1592,Genubath,2,0,0.000
OT,H1643,grain broyé,2,0,0.000
OT,H1726,galop,2,0,0.000
OT,H1741,languissement,2,0,0.000
OT,H1774,Dizahab,2,0,0.000
OT,H1781,juge,2,0,0.000
OT,H1863,chardon,2,0,0.000
OT,H1883,jeune herbe,2,0,0.000
OT,H1901,méditation,2,0,0.000
OT,H1910,Hadad-Rimmon,2,0,0.000
OT,H192,Évil-Mérodak,2,0,0.000
OT,H193,vigueur,2,0,0.000
OT,H1974,fête,2,0,0.000
OT,H1999,tumulte,2,0,0.000
OT,H2080,Zebida,2,0,0.000
OT,H2096,éclat,2,0,0.000
OT,H2231,flux,2,0,0.000
OT,H2252,Habaïa,2,0,0.000
OT,H2261,rose,2,0,0.000
OT,H2264,croisement,2,0,0.000
OT,H2352,trou,2,0,0.000
OT,H2362,Hauran,2,0,0.000
OT,H2379,vision,2,0,0.000
OT,H2410,Hatita,2,0,0.000
OT,H2411,Hattil,2,0,0.000
OT,H2412,Hatipha,2,0,0.000
OT,H2446,Hachalija,2,0,0.000
OT,H2453,Hachmoni,2,0,0.000
OT,H2458,Héla,2,0,0.000
OT,H2469,Heldai,2,0,0.000
OT,H2481,ornement,2,0,0.000
OT,H2488,armure,2,0,0.000
OT,H2493,rêve,2,0,0.000
OT,H2510,Halak,2,0,0.000
OT,H2551,pitié,2,0,0.000
OT,H2565,tas,2,0,0.000
OT,H2576,Hamath-Dor,2,0,0.000
OT,H2578,Hamath-Tsoba,2,0,0.000
OT,H2579,Hamath Rabbah,2,0,0.000
OT,H2639,pauvreté,2,0,0.000
OT,H2675,Hatsor-Hadatta,2,0,0.000
OT,H2679,Manahethites,2,0,0.000
OT,H2680,demi-Manahtite,2,0,0.000
OT,H2684,sein,2,0,0.000
OT,H2694,Hatsar-Hatticon,2,0,0.000
OT,H2700,Hazarmaveth,2,0,0.000
OT,H2701,Hatsar-Sousa,2,0,0.000
OT,H2703,Hatsar-Enon,2,0,0.000
OT,H2711,décret,2,0,0.000
OT,H2733,Harodite,2,0,0.000
OT,H2741,Haruphite,2,0,0.000
OT,H2747,stylet,2,0,0.000
OT,H2777,orient,2,0,0.000
OT,H279,Ahiam,2,0,0.000
OT,H2810,inventions,2,0,0.000
OT,H2813,Hasabnia,2,0,0.000
OT,H2832,Hachmona,2,0,0.000
OT,H2842,menue paille,2,0,0.000
OT,H2844,frayeur,2,0,0.000
OT,H2870,Tabéel,2,0,0.000
OT,H2872,centre,2,0,0.000
OT,H2884,Tabaoth,2,0,0.000
OT,H2910,entrailles,2,0,0.000
OT,H2928,Télem,2,0,0.000
OT,H2942,décret,2,0,0.000
OT,H2951,capitaine,2,0,0.000
OT,H2993,frère du mari,2,0,0.000
OT,H3006,terre sèche,2,0,0.000
OT,H304,Ahlai,2,0,0.000
OT,H3042,Jedaïa,2,0,0.000
OT,H3061,Judée,2,0,0.000
OT,H3071,Éternel-ma-bannière,2,0,0.000
OT,H3080,Jehoiarib,2,0,0.000
OT,H3090,Jehoschabeath,2,0,0.000
OT,H3094,Jehallelel,2,0,0.000
OT,H3109,Joha,2,0,0.000
OT,H3121,bourbier,2,0,0.000
OT,H3135,Joas,2,0,0.000
OT,H3142,Jushab-Hesed,2,0,0.000
OT,H3146,Joshaphat,2,0,0.000
OT,H3160,Jechubba,2,0,0.000
OT,H3172,Jehieli,2,0,0.000
OT,H3177,Jachleel,2,0,0.000
OT,H3183,Jachzeel,2,0,0.000
OT,H3194,Juttah,2,0,0.000
OT,H3260,Jédoi,2,0,0.000
OT,H3269,Jaazia,2,0,0.000
OT,H3274,Jeusch,2,0,0.000
OT,H328,murmure,2,0,0.000
OT,H3294,Jara,2,0,0.000
OT,H3296,Jaare-Oregim,2,0,0.000
OT,H3299,Jaasau,2,0,0.000
OT,H3314,splendeur,2,0,0.000
OT,H3329,issus,2,0,0.000
OT,H3376,Jirija,2,0,0.000
OT,H3388,Jerusha,2,0,0.000
OT,H3397,Jérachméélites,2,0,0.000
OT,H3398,Jarha,2,0,0.000
OT,H3424,possession,2,0,0.000
OT,H3433,Jashubi-Lehem,2,0,0.000
OT,H3435,Jishbak,2,0,0.000
OT,H3436,Joshbekashah,2,0,0.000
OT,H3438,Jishva,2,0,0.000
OT,H3460,Jishmaeja,2,0,0.000
OT,H3466,Jeshanah,2,0,0.000
OT,H350,I-Chabod,2,0,0.000
OT,H3502,abondance,2,0,0.000
OT,H3509,Jétheth,2,0,0.000
OT,H3523,oreiller,2,0,0.000
OT,H3539,agate,2,0,0.000
OT,H3558,ornement,2,0,0.000
OT,H3565,Corachan,2,0,0.000
OT,H3570,Cushi,2,0,0.000
OT,H3596,mauvais,2,0,0.000
OT,H3613,Caleb-Éphrata,2,0,0.000
OT,H3620,Kélub,2,0,0.000
OT,H3622,Cheluhaï,2,0,0.000
OT,H3625,Kélach,2,0,0.000
OT,H3631,consommation,2,0,0.000
OT,H364,Él-Paran,2,0,0.000
OT,H3674,compagnon,2,0,0.000
OT,H3690,confiance,2,0,0.000
OT,H3696,Kisloth-Tabor,2,0,0.000
OT,H37,Abital,2,0,0.000
OT,H3704,coussin,2,0,0.000
OT,H3743,Kéroub,2,0,0.000
OT,H3747,Kérith,2,0,0.000
OT,H3762,Carmélite,2,0,0.000
OT,H3763,Kéran,2,0,0.000
OT,H3808,non,2,0,0.000
OT,H3853,Lebabim,2,0,0.000
OT,H3873,Lochèsh,2,0,0.000
OT,H3880,ornement,2,0,0.000
OT,H39,Abimael,2,0,0.000
OT,H3951,glanage,2,0,0.000
OT,H3954,dernière pousse,2,0,0.000
OT,H3955,moiteur,2,0,0.000
OT,H3958,ligure,2,0,0.000
OT,H3959,Leshem,2,0,0.000
OT,H3980,combustible,2,0,0.000
OT,H3983,parole,2,0,0.000
OT,H3998,perplexité,2,0,0.000
OT,H4015,fugitif,2,0,0.000
OT,H4034,crainte,2,0,0.000
OT,H4063,vêtement,2,0,0.000
OT,H4095,escarpement,2,0,0.000
OT,H4097,histoire,2,0,0.000
OT,H4112,plaie,2,0,0.000
OT,H4129,parenté,2,0,0.000
OT,H4165,durcissement,2,0,0.000
OT,H4168,foyer,2,0,0.000
OT,H4179,Moriah,2,0,0.000
OT,H4182,Moresheth-Gath,2,0,0.000
OT,H4183,Morasthite,2,0,0.000
OT,H4188,Mushites,2,0,0.000
OT,H4192,Muth-Labben,2,0,0.000
OT,H420,Eldaéa,2,0,0.000
OT,H4220,agneau gras,2,0,0.000
OT,H4240,Méhida,2,0,0.000
OT,H4250,Mahlites,2,0,0.000
OT,H4251,maladie,2,0,0.000
OT,H4254,vêtements de rechange,2,0,0.000
OT,H4257,Mahalath,2,0,0.000
OT,H4259,Mecholathite,2,0,0.000
OT,H4262,objet précieux,2,0,0.000
OT,H4271,Maaseïa,2,0,0.000
OT,H4281,houe,2,0,0.000
OT,H4304,voile,2,0,0.000
OT,H4308,Matred,2,0,0.000
OT,H4312,Medad,2,0,0.000
OT,H4313,Me-Jarkon,2,0,0.000
OT,H4319,Micaïa,2,0,0.000
OT,H4322,Michaïe,2,0,0.000
OT,H4329,abri,2,0,0.000
OT,H4358,parure,2,0,0.000
OT,H4366,Mikmethath,2,0,0.000
OT,H4384,piège,2,0,0.000
OT,H439,Allon-Bacuth,2,0,0.000
OT,H4418,chiffon pourri,2,0,0.000
OT,H4453,meltsar,2,0,0.000
OT,H4463,mort,2,0,0.000
OT,H4464,enfant illégitime,2,0,0.000
OT,H4469,vin mixt,2,0,0.000
OT,H4489,temps,2,0,0.000
OT,H4491,conduite,2,0,0.000
OT,H4499,fuite,2,0,0.000
OT,H45,Abialbon,2,0,0.000
OT,H4551,javeline,2,0,0.000
OT,H4580,gâteau,2,0,0.000
OT,H4651,déchet,2,0,0.000
OT,H466,Elipheleh,2,0,0.000
OT,H4668,clef,2,0,0.000
OT,H4669,ouverture,2,0,0.000
OT,H4675,garnison,2,0,0.000
OT,H4690,rocher escarpé,2,0,0.000
OT,H4707,tour de guet,2,0,0.000
OT,H4722,Makheloth,2,0,0.000
OT,H4737,Mikneia,2,0,0.000
OT,H4738,divination,2,0,0.000
OT,H4747,chambre fraîche,2,0,0.000
OT,H4757,Mérodak-Baladan,2,0,0.000
OT,H4765,tenture,2,0,0.000
OT,H4769,gîte,2,0,0.000
OT,H482,muet,2,0,0.000
OT,H4824,Meronothite,2,0,0.000
OT,H4841,pot d'onguent,2,0,0.000
OT,H4862,désir,2,0,0.000
OT,H4876,désolation,2,0,0.000
OT,H4893,défiguration,2,0,0.000
OT,H4895,haine,2,0,0.000
OT,H4917,renvoi,2,0,0.000
OT,H4919,Meshillemoth,2,0,0.000
OT,H4942,bergerie,2,0,0.000
OT,H4949,plomb,2,0,0.000
OT,H4951,gouvernement,2,0,0.000
OT,H4955,brûlement,2,0,0.000
OT,H4965,Meteg-Amma,2,0,0.000
OT,H4967,Methusaël,2,0,0.000
OT,H4980,Mattana,2,0,0.000
OT,H4989,Mithca,2,0,0.000
OT,H5052,Nogah,2,0,0.000
OT,H51,Abishur,2,0,0.000
OT,H5100,rugissement,2,0,0.000
OT,H5109,Nobaï,2,0,0.000
OT,H513,Eltolad,2,0,0.000
OT,H514,Elteké,2,0,0.000
OT,H5170,naseau,2,0,0.000
OT,H5188,chaînette,2,0,0.000
OT,H5268,Nisroch,2,0,0.000
OT,H5318,Nephtoach,2,0,0.000
OT,H5320,Naphthuchim,2,0,0.000
OT,H5335,Neziach,2,0,0.000
OT,H534,rameau,2,0,0.000
OT,H5349,éleveur de brebis,2,0,0.000
OT,H5363,secousse,2,0,0.000
OT,H5366,crevasse,2,0,0.000
OT,H5384,nerf,2,0,0.000
OT,H5419,Nathan-Mélec,2,0,0.000
OT,H5458,caul,2,0,0.000
OT,H5479,Sotaï,2,0,0.000
OT,H548,portion,2,0,0.000
OT,H5491,fin,2,0,0.000
OT,H5524,Sukkoth-Benoth,2,0,0.000
OT,H5558,perversité,2,0,0.000
OT,H5562,Samgar-Nebo,2,0,0.000
OT,H5574,Senuah,2,0,0.000
OT,H5581,Sisamaï,2,0,0.000
OT,H5594,lamentation,2,0,0.000
OT,H5607,fureur,2,0,0.000
OT,H5618,Sophereth,2,0,0.000
OT,H5657,servitude,2,0,0.000
OT,H5673,service,2,0,0.000
OT,H5679,bac,2,0,0.000
OT,H5684,Ébronah,2,0,0.000
OT,H5690,chanson d'amour,2,0,0.000
OT,H5704,jusqu'à,2,0,0.000
OT,H573,Amittai,2,0,0.000
OT,H5759,jeune enfant,2,0,0.000
OT,H5761,Avvîm,2,0,0.000
OT,H5764,nourrisson,2,0,0.000
OT,H5817,Uzzielites,2,0,0.000
OT,H5841,Gazathites,2,0,0.000
OT,H5855,Atroth-Schophan,2,0,0.000
OT,H5864,Iim,2,0,0.000
OT,H5868,puissance,2,0,0.000
OT,H5875,En-Hakkore,2,0,0.000
OT,H5878,En Harod,2,0,0.000
OT,H5880,En-Mishpat,2,0,0.000
OT,H5898,Ville du Sel,2,0,0.000
OT,H5904,Ir-Nachasch,2,0,0.000
OT,H5906,Arcturus,2,0,0.000
OT,H592,lamentation,2,0,0.000
OT,H5921,sur,2,0,0.000
OT,H6043,Anaïa,2,0,0.000
OT,H6066,châtiment,2,0,0.000
OT,H6112,Eznite,2,0,0.000
OT,H6143,perversité,2,0,0.000
OT,H6161,caution,2,0,0.000
OT,H6164,Arbathite,2,0,0.000
OT,H6176,bruyère,2,0,0.000
OT,H6196,châtaignier,2,0,0.000
OT,H6217,opprimés,2,0,0.000
OT,H6255,Aschtharoth-Karnaïm,2,0,0.000
OT,H6278,Ittah Kazin,2,0,0.000
OT,H6282,suppliant,2,0,0.000
OT,H6289,noirceur,2,0,0.000
OT,H6294,événement,2,0,0.000
OT,H6344,crainte,2,0,0.000
OT,H6368,suie,2,0,0.000
OT,H6374,dents,2,0,0.000
OT,H6406,Palti,2,0,0.000
OT,H6464,Paü,2,0,0.000
OT,H6489,Pekod,2,0,0.000
OT,H6495,ouverture de la prison,2,0,0.000
OT,H6513,Phurah,2,0,0.000
OT,H6518,village,2,0,0.000
OT,H6520,villages,2,0,0.000
OT,H6538,percnoptère,2,0,0.000
OT,H6546,représailles,2,0,0.000
OT,H6575,déclaration,2,0,0.000
OT,H6596,parties secrètes,2,0,0.000
OT,H6599,décret,2,0,0.000
OT,H6610,ouverture,2,0,0.000
OT,H6625,Pathrusim,2,0,0.000
OT,H6628,arbre ombrageux,2,0,0.000
OT,H6645,Tsibya,2,0,0.000
OT,H6646,biche,2,0,0.000
OT,H6655,côté,2,0,0.000
OT,H6657,Tsédad,2,0,0.000
OT,H666,cendre,2,0,0.000
OT,H6660,embûche,2,0,0.000
OT,H6724,lieu aride,2,0,0.000
OT,H678,noble,2,0,0.000
OT,H6792,menu petit bétail,2,0,0.000
OT,H6794,conduit,2,0,0.000
OT,H683,Atsalja,2,0,0.000
OT,H6832,fiente,2,0,0.000
OT,H6847,Tsophnath-Paanea,2,0,0.000
OT,H685,chaîne,2,0,0.000
OT,H6864,caillou,2,0,0.000
OT,H6867,inflammation,2,0,0.000
OT,H6890,Tsereth-Hashachar,2,0,0.000
OT,H6918,saint,2,0,0.000
OT,H6929,Kédéma,2,0,0.000
OT,H695,embûche,2,0,0.000
OT,H6954,Kehelatha,2,0,0.000
OT,H6964,Kolaïa,2,0,0.000
OT,H7001,nœud,2,0,0.000
OT,H7057,ortie,2,0,0.000
OT,H7118,partie,2,0,0.000
OT,H7163,Keren-Happuc,2,0,0.000
OT,H7166,cheville,2,0,0.000
OT,H7191,Kision,2,0,0.000
OT,H7196,parure,2,0,0.000
OT,H7242,chaîne,2,0,0.000
OT,H7254,Reba,2,0,0.000
OT,H7278,Régem-Mélec,2,0,0.000
OT,H7285,tumulte,2,0,0.000
OT,H7299,forme,2,0,0.000
OT,H7303,Rohga,2,0,0.000
OT,H7309,répit,2,0,0.000
OT,H7334,maigreur,2,0,0.000
OT,H7338,largeur,2,0,0.000
OT,H7360,gier-épervier,2,0,0.000
OT,H7367,lavage,2,0,0.000
OT,H7383,grain moulu,2,0,0.000
OT,H7384,Riphath,2,0,0.000
OT,H739,héros de Moab,2,0,0.000
OT,H7437,Ramath-Lechi,2,0,0.000
OT,H7524,massacre,2,0,0.000
OT,H7545,onguent,2,0,0.000
OT,H7572,chaîne,2,0,0.000
OT,H760,Aram-Tsoba,2,0,0.000
OT,H7610,Schéar-Jaschub,2,0,0.000
OT,H7670,brisement,2,0,0.000
OT,H7692,Shiggaïon,2,0,0.000
OT,H7700,démons,2,0,0.000
OT,H7705,instrument de musique,2,0,0.000
OT,H7724,Schéva,2,0,0.000
OT,H7731,Schobach,2,0,0.000
OT,H7740,Schave,2,0,0.000
OT,H7744,Shua,2,0,0.000
OT,H7749,Shuchamites,2,0,0.000
OT,H7754,rameau,2,0,0.000
OT,H7759,Sulamite,2,0,0.000
OT,H7774,Shua,2,0,0.000
OT,H7777,Shual,2,0,0.000
OT,H7823,rejeton,2,0,0.000
OT,H7828,coucou,2,0,0.000
OT,H7831,Schachatsom,2,0,0.000
OT,H7861,Schitrai,2,0,0.000
OT,H790,Eshban,2,0,0.000
OT,H7916,serviteur à gages,2,0,0.000
OT,H792,Eshbaal,2,0,0.000
OT,H8,perdition,2,0,0.000
OT,H8014,Schalmai,2,0,0.000
OT,H8022,Schalmanéser,2,0,0.000
OT,H805,Aschurites,2,0,0.000
OT,H806,Aschur,2,0,0.000
OT,H8078,stupéfaction,2,0,0.000
OT,H8097,Shiméïtes,2,0,0.000
OT,H8100,Schimath,2,0,0.000
OT,H8107,veille,2,0,0.000
OT,H8162,étoffe mélangée,2,0,0.000
OT,H8170,Shaalboni,2,0,0.000
OT,H8174,Shaaph,2,0,0.000
OT,H8195,Schéphi,2,0,0.000
OT,H8197,Shephuphan,2,0,0.000
OT,H8237,pavillon royal,2,0,0.000
OT,H8240,crochets,2,0,0.000
OT,H8273,chaleur brûlante,2,0,0.000
OT,H829,morceau de viande,2,0,0.000
OT,H8292,sifflement,2,0,0.000
OT,H8301,Sared,2,0,0.000
OT,H8303,Syrion,2,0,0.000
OT,H8310,Sarsechim,2,0,0.000
OT,H8335,ministère,2,0,0.000
OT,H8347,Sésac,2,0,0.000
OT,H8349,Shashak,2,0,0.000
OT,H8350,vermillon,2,0,0.000
OT,H8357,fesse,2,0,0.000
OT,H8370,Chetharboznai,2,0,0.000
OT,H8377,taureau sauvage,2,0,0.000
OT,H8382,jumeaux,2,0,0.000
OT,H8386,deuil,2,0,0.000
OT,H8387,Taanath-Schilo,2,0,0.000
OT,H8404,Tabéra,2,0,0.000
OT,H8410,pin,2,0,0.000
OT,H8411,continuellement,2,0,0.000
OT,H8412,Tadmor,2,0,0.000
OT,H8413,Tidal,2,0,0.000
OT,H8442,erreur,2,0,0.000
OT,H8445,Tikvath,2,0,0.000
OT,H8464,engoulevent,2,0,0.000
OT,H8465,Tachan,2,0,0.000
OT,H8478,dessous,2,0,0.000
OT,H8483,Tahtim-Hodshi,2,0,0.000
OT,H850,Eschton,2,0,0.000
OT,H8508,mesure,2,0,0.000
OT,H8512,Tel-Abib,2,0,0.000
OT,H8541,stupéfaction,2,0,0.000
OT,H8546,mort,2,0,0.000
OT,H8547,Thamah,2,0,0.000
OT,H8569,prétexte,2,0,0.000
OT,H8576,Tanchumeth,2,0,0.000
OT,H8586,délusion,2,0,0.000
OT,H8595,erreur,2,0,0.000
OT,H8616,Tikva,2,0,0.000
OT,H8651,porte,2,0,0.000
OT,H8657,Téresh,2,0,0.000
OT,H8661,Tartan,2,0,0.000
OT,H891,raisins sauvages,2,0,0.000
OT,H940,Buzite,2,0,0.000
OT,H944,nourriture,2,0,0.000
NT,G100,abondance,1,0,0.000
NT,G1002,dart,1,0,0.000
NT,G1004,boue,1,0,0.000
NT,G1022,lenteur,1,0,0.000
NT,G1044,gangrène,1,0,0.000
NT,G108,Azotus,1,0,0.000
NT,G1086,Gergésénien,1,0,0.000
NT,G1087,sénat,1,0,0.000
NT,G1088,vieillard,1,0,0.000
NT,G1091,agriculture,1,0,0.000
NT,G1105,obscurité,1,0,0.000
NT,G1109,expert,1,0,0.000
NT,G1113,murmureur,1,0,0.000
NT,G1114,séducteur,1,0,0.000
NT,G1133,femmelette,1,0,0.000
NT,G1151,génisse,1,0,0.000
NT,G1160,coût,1,0,0.000
NT,G1167,lâcheté,1,0,0.000
NT,G1175,superstition,1,0,0.000
NT,G1187,lansier,1,0,0.000
NT,G1197,botte,1,0,0.000
NT,G1217,créateur,1,0,0.000
NT,G1233,diagnostic,1,0,0.000
NT,G1292,espace,1,0,0.000
NT,G1297,ordonnance,1,0,0.000
NT,G1335,déclaration,1,0,0.000
NT,G1341,jugement juste,1,0,0.000
NT,G135,énigme,1,0,0.000
NT,G1354,Dionysius,1,0,0.000
NT,G1359,Castor et Pollux,1,0,0.000
NT,G1361,Diotréphès,1,0,0.000
NT,G137,Ænon,1,0,0.000
NT,G1395,donateur,1,0,0.000
NT,G1409,Drusilla,1,0,0.000
NT,G1426,mauvaise réputation,1,0,0.000
NT,G144,jugement,1,0,0.000
NT,G145,sens,1,0,0.000
NT,G1475,sol,1,0,0.000
NT,G1477,fondement,1,0,0.000
NT,G148,grossièreté,1,0,0.000
NT,G1481,ethnarque,1,0,0.000
NT,G1493,temple d'idole,1,0,0.000
NT,G151,obscénité,1,0,0.000
NT,G1546,jet,1,0,0.000
NT,G157,plainte,1,0,0.000
NT,G16,bienfaisance,1,0,0.000
NT,G1604,accomplissement,1,0,0.000
NT,G1616,ferveur,1,0,0.000
NT,G1626,avortement,1,0,0.000
NT,G1638,Olivette,1,0,0.000
NT,G1649,réprimande,1,0,0.000
NT,G1671,Grèce,1,0,0.000
NT,G1678,Elmodam,1,0,0.000
NT,G1695,Emmaüs,1,0,0.000
NT,G1708,tressage,1,0,0.000
NT,G1711,commerce,1,0,0.000
NT,G1712,marchandise,1,0,0.000
NT,G1730,preuve manifeste,1,0,0.000
NT,G1739,construction,1,0,0.000
NT,G1745,mise,1,0,0.000
NT,G1747,embuscade,1,0,0.000
NT,G1749,embuscade,1,0,0.000
NT,G1798,rêve,1,0,0.000
NT,G1829,vomissement,1,0,0.000
NT,G184,Aceldama,1,0,0.000
NT,G1866,Épenète,1,0,0.000
NT,G1882,correction,1,0,0.000
NT,G1886,habitation,1,0,0.000
NT,G1903,vêtement de pêcheur,1,0,0.000
NT,G1938,lubrique,1,0,0.000
NT,G1942,voile,1,0,0.000
NT,G1947,aide,1,0,0.000
NT,G195,exactitude,1,0,0.000
NT,G1953,oubli,1,0,0.000
NT,G1974,grand désir,1,0,0.000
NT,G2009,punition,1,0,0.000
NT,G201,lieu d'audience,1,0,0.000
NT,G2011,commission,1,0,0.000
NT,G2030,témoin oculaire,1,0,0.000
NT,G2031,mot,1,0,0.000
NT,G205,dépouilles,1,0,0.000
NT,G2055,chevreau,1,0,0.000
NT,G2091,préparation,1,0,0.000
NT,G2103,Eubule,1,0,0.000
NT,G2105,beau temps,1,0,0.000
NT,G2118,droiture,1,0,0.000
NT,G2142,richesse,1,0,0.000
NT,G2148,Euroclydon,1,0,0.000
NT,G2157,bienséance,1,0,0.000
NT,G2162,"Understood. I will return the French rendering of the Greek lemma εὐφημία.

bonne réputation",1,0,0.000
NT,G2179,Éphésien,1,0,0.000
NT,G2182,inventeur,1,0,0.000
NT,G2202,lien,1,0,0.000
NT,G2295,merveille,1,0,0.000
NT,G2317,piété,1,0,0.000
NT,G2335,vue,1,0,0.000
NT,G234,pollution,1,0,0.000
NT,G2353,bétail,1,0,0.000
NT,G2361,grosse goutte,1,0,0.000
NT,G2369,encensoir,1,0,0.000
NT,G2388,Janna,1,0,0.000
NT,G2397,visage,1,0,0.000
NT,G2403,Jézabel,1,0,0.000
NT,G2426,suffisance,1,0,0.000
NT,G2432,gaieté,1,0,0.000
NT,G2437,Illyrique,1,0,0.000
NT,G244,curieux,1,0,0.000
NT,G2466,Issachar,1,0,0.000
NT,G2490,Joannas,1,0,0.000
NT,G2494,Jonan,1,0,0.000
NT,G251,sel,1,0,0.000
NT,G2552,affliction,1,0,0.000
NT,G2561,affliction,1,0,0.000
NT,G259,capture,1,0,0.000
NT,G2604,prédicateur,1,0,0.000
NT,G2688,comportement,1,0,0.000
NT,G2689,vêtement,1,0,0.000
NT,G2699,concision,1,0,0.000
NT,G2707,méprisant,1,0,0.000
NT,G2726,abattement,1,0,0.000
NT,G2731,habitation,1,0,0.000
NT,G2733,habitation,1,0,0.000
NT,G2735,action méritoire,1,0,0.000
NT,G2740,brûlure,1,0,0.000
NT,G2750,bandelettes funéraires,1,0,0.000
NT,G2752,cri,1,0,0.000
NT,G2766,tuile,1,0,0.000
NT,G2769,cosse,1,0,0.000
NT,G2773,changeur d'argent,1,0,0.000
NT,G2777,volume,1,0,0.000
NT,G2785,baleine,1,0,0.000
NT,G2792,cannelle,1,0,0.000
NT,G2797,Cis,1,0,0.000
NT,G2811,renommée,1,0,0.000
NT,G2828,compagnie,1,0,0.000
NT,G2850,flatterie,1,0,0.000
NT,G2854,pommade pour les yeux,1,0,0.000
NT,G2858,Colossien,1,0,0.000
NT,G287,récompense,1,0,0.000
NT,G2870,lamentation,1,0,0.000
NT,G2871,massacre,1,0,0.000
NT,G2878,Corban,1,0,0.000
NT,G2888,maître du monde,1,0,0.000
NT,G2897,ivresse,1,0,0.000
NT,G2935,possesseur,1,0,0.000
NT,G2941,gouvernement,1,0,0.000
NT,G2946,roulement,1,0,0.000
