goi_ordinal,book,chapter,verse,reference_book,reference_chapter,reference_verse,relation,reason,reviewer,status,similarity
018,JOB,39,4,JOB,39,39:7,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.701
018,JOB,39,5,JOB,39,39:8,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.844
018,JOB,39,6,JOB,39,39:9,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.672
018,JOB,39,7,JOB,39,39:10,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.626
018,JOB,39,8,JOB,39,39:11,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.843
018,JOB,39,9,JOB,39,39:12,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.638
018,JOB,39,10,JOB,39,39:13,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.610
018,JOB,39,11,JOB,39,39:14,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.773
018,JOB,39,12,JOB,39,39:15,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.650
018,JOB,39,13,JOB,39,39:16,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.578
018,JOB,39,14,JOB,39,39:17,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.692
018,JOB,39,15,JOB,39,39:18,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.714
018,JOB,39,16,JOB,39,39:19,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.689
018,JOB,39,17,JOB,39,39:20,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.687
018,JOB,39,18,JOB,39,39:21,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.689
018,JOB,39,19,JOB,39,39:22,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.663
018,JOB,39,20,JOB,39,39:23,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.637
018,JOB,39,21,JOB,39,39:24,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.655
018,JOB,39,22,JOB,39,39:25,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.740
018,JOB,39,23,JOB,39,39:26,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.733
018,JOB,39,24,JOB,39,39:27,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.670
018,JOB,39,25,JOB,39,39:28,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.690
018,JOB,39,26,JOB,39,39:29,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.760
018,JOB,39,27,JOB,39,39:30,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.770
018,JOB,39,28,JOB,39,39:31,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.672
018,JOB,39,29,JOB,39,39:32,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.697
018,JOB,39,30,JOB,39,39:33,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.661
018,JOB,40,1,JOB,39,39:34,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.643
018,JOB,40,2,JOB,39,39:35,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.762
018,JOB,40,3,JOB,39,39:36,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.781
018,JOB,40,4,JOB,39,39:37,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.624
018,JOB,40,5,JOB,39,39:38,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.737
018,JOB,40,6,JOB,40,40:1,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.712
018,JOB,40,7,JOB,40,40:2,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.624
018,JOB,40,8,JOB,40,40:3,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.701
018,JOB,40,9,JOB,40,40:4,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.841
018,JOB,40,10,JOB,40,40:5,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.700
018,JOB,40,11,JOB,40,40:6,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.693
018,JOB,40,12,JOB,40,40:7,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.569
018,JOB,40,13,JOB,40,40:8,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.618
018,JOB,40,14,JOB,40,40:9,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.577
018,JOB,40,15,JOB,40,40:10,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.652
018,JOB,40,16,JOB,40,40:11,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.713
018,JOB,40,17,JOB,40,40:12,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.677
018,JOB,40,18,JOB,40,40:13,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.756
018,JOB,40,19,JOB,40,40:14,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.611
018,JOB,40,20,JOB,40,40:15,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.798
018,JOB,40,21,JOB,40,40:16,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.695
018,JOB,40,22,JOB,40,40:17,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.705
018,JOB,40,23,JOB,40,40:18,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.596
018,JOB,40,24,JOB,40,40:19,shifted,chapter/verse boundary differs from KJV; content-aligned | low similarity 0.542; hand-reviewed: correct verse; low score from free paraphrase (poetry/lists),Claude (Qwen3 embedding DP),resolved,0.542
018,JOB,41,1,JOB,40,40:20,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.669
018,JOB,41,2,JOB,40,40:21,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.662
018,JOB,41,3,JOB,40,40:22,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.713
018,JOB,41,4,JOB,40,40:23,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.690
018,JOB,41,5,JOB,40,40:24,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.749
018,JOB,41,6,JOB,40,40:25,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.622
018,JOB,41,7,JOB,40,40:26,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.737
018,JOB,41,8,JOB,40,40:27,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.635
018,JOB,41,9,JOB,40,40:28,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.564
018,JOB,41,10,JOB,41,41:1,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.717
018,JOB,41,11,JOB,41,41:2,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.697
018,JOB,41,12,JOB,41,41:3,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.551
018,JOB,41,13,JOB,41,41:4,shifted,chapter/verse boundary differs from KJV; content-aligned | low similarity 0.529; hand-reviewed: correct verse; low score from free paraphrase (poetry/lists),Claude (Qwen3 embedding DP),resolved,0.529
018,JOB,41,14,JOB,41,41:5,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.705
018,JOB,41,15,JOB,41,41:6,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.576
018,JOB,41,16,JOB,41,41:7,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.748
018,JOB,41,17,JOB,41,41:8,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.727
018,JOB,41,18,JOB,41,41:9,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.718
018,JOB,41,19,JOB,41,41:10,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.820
018,JOB,41,20,JOB,41,41:11,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.749
018,JOB,41,21,JOB,41,41:12,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.717
018,JOB,41,22,JOB,41,41:13,shifted,chapter/verse boundary differs from KJV; content-aligned | low similarity 0.539; hand-reviewed: correct verse; low score from free paraphrase (poetry/lists),Claude (Qwen3 embedding DP),resolved,0.539
018,JOB,41,23,JOB,41,41:14,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.594
018,JOB,41,24,JOB,41,41:15,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.724
018,JOB,41,25,JOB,41,41:16,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.686
018,JOB,41,26,JOB,41,41:17,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.735
018,JOB,41,27,JOB,41,41:18,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.774
018,JOB,41,28,JOB,41,41:19,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.701
018,JOB,41,29,JOB,41,41:20,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.648
018,JOB,41,30,JOB,41,41:21,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.608
018,JOB,41,31,JOB,41,41:22,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.705
018,JOB,41,32,JOB,41,41:23,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.595
018,JOB,41,33,JOB,41,41:24,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.671
018,JOB,41,34,JOB,41,41:25,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.744
019,PSA,3,1,PSA,3,3:1;3:2,merged,LSG numbers this material as separate verses (e.g. Psalm title); joined to one KJV verse,Claude (Qwen3 embedding DP),resolved,0.815
019,PSA,3,2,PSA,3,3:3,shifted,chapter/verse boundary differs from KJV; content-aligned | low similarity 0.529; hand-reviewed: correct verse; low score from free paraphrase (poetry/lists),Claude (Qwen3 embedding DP),resolved,0.529
019,PSA,3,3,PSA,3,3:4,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.836
019,PSA,3,4,PSA,3,3:5,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.752
019,PSA,3,5,PSA,3,3:6,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.754
019,PSA,3,6,PSA,3,3:7,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.718
019,PSA,3,7,PSA,3,3:8,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.782
019,PSA,3,8,PSA,3,3:9,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.753
019,PSA,4,1,PSA,4,4:1;4:2,merged,LSG numbers this material as separate verses (e.g. Psalm title); joined to one KJV verse,Claude (Qwen3 embedding DP),resolved,0.742
019,PSA,4,2,PSA,4,4:3,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.680
019,PSA,4,3,PSA,4,4:4,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.717
019,PSA,4,4,PSA,4,4:5,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.631
019,PSA,4,5,PSA,4,4:6,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.804
019,PSA,4,6,PSA,4,4:7,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.703
019,PSA,4,7,PSA,4,4:8,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.744
019,PSA,4,8,PSA,4,4:9,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.742
019,PSA,5,1,PSA,5,5:1;5:2,merged,LSG numbers this material as separate verses (e.g. Psalm title); joined to one KJV verse,Claude (Qwen3 embedding DP),resolved,0.687
019,PSA,5,2,PSA,5,5:3,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.714
019,PSA,5,3,PSA,5,5:4,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.720
019,PSA,5,4,PSA,5,5:5,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.757
019,PSA,5,5,PSA,5,5:6,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.720
019,PSA,5,6,PSA,5,5:7,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.714
019,PSA,5,7,PSA,5,5:8,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.757
019,PSA,5,8,PSA,5,5:9,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.765
019,PSA,5,9,PSA,5,5:10,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.793
019,PSA,5,10,PSA,5,5:11,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.719
019,PSA,5,11,PSA,5,5:12,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.817
019,PSA,5,12,PSA,5,5:13,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.819
019,PSA,6,1,PSA,6,6:1;6:2,merged,LSG numbers this material as separate verses (e.g. Psalm title); joined to one KJV verse,Claude (Qwen3 embedding DP),resolved,0.716
019,PSA,6,2,PSA,6,6:3,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.797
019,PSA,6,3,PSA,6,6:4,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.820
019,PSA,6,4,PSA,6,6:5,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.746
019,PSA,6,5,PSA,6,6:6,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.702
019,PSA,6,6,PSA,6,6:7,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.752
019,PSA,6,7,PSA,6,6:8,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.582
019,PSA,6,8,PSA,6,6:9,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.690
019,PSA,6,9,PSA,6,6:10,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.802
019,PSA,6,10,PSA,6,6:11,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.746
019,PSA,7,1,PSA,7,7:1;7:2,merged,LSG numbers this material as separate verses (e.g. Psalm title); joined to one KJV verse,Claude (Qwen3 embedding DP),resolved,0.767
019,PSA,7,2,PSA,7,7:3,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.711
019,PSA,7,3,PSA,7,7:4,shifted,chapter/verse boundary differs from KJV; content-aligned,Claude (Qwen3 embedding DP),resolved,0.714
